id,project,bug,verdict,note,similarity,num_turns,total_cost_usd,wallclock_s,agent_s,patch_added_lines,patch_removed_lines,input_tokens,output_tokens,cache_read_input_tokens
Lang-56,Lang,56,PLAUSIBLE,all developer tests pass,same-files,11,0.1227032,81,42,2,1,22,1921,213031
Lang-57,Lang,57,PLAUSIBLE,all developer tests pass,same-files,5,0.11036359999999999,67,26,1,1,10,845,113338
Lang-58,Lang,58,PLAUSIBLE,all developer tests pass,same-files,8,0.09892940000000003,75,35,1,2,16,1728,150322
Lang-59,Lang,59,PLAUSIBLE,all developer tests pass,identical,5,0.0739932,64,27,1,1,10,1067,85156
Lang-60,Lang,60,PLAUSIBLE,all developer tests pass,same-files,10,0.10450460000000002,77,44,2,2,20,1419,185373
Lang-61,Lang,61,PLAUSIBLE,all developer tests pass,identical,6,0.0860684,64,28,1,1,12,1144,110597
Lang-62,Lang,62,PLAUSIBLE,all developer tests pass,same-files,10,0.136787,101,55,8,1,20,3530,200620
Lang-63,Lang,63,PLAUSIBLE,all developer tests pass,same-files,12,0.4187378000000001,279,231,0,1,24,19167,360989
Lang-64,Lang,64,PLAUSIBLE,all developer tests pass,identical,9,0.1455456,82,48,21,0,18,3025,199103
Lang-65,Lang,65,PLAUSIBLE,all developer tests pass,identical,15,0.424016,263,227,34,2,30,19527,452715
Math-1,Math,1,PLAUSIBLE,all developer tests pass,identical,12,0.2045698,230,112,6,0,24,6041,291379
Math-2,Math,2,PLAUSIBLE,all developer tests pass,same-files,18,0.32963040000000005,270,171,1,1,34,10463,487337
Math-3,Math,3,PLAUSIBLE,all developer tests pass,same-files,7,0.0926134,214,77,6,10,14,1552,130552
Math-4,Math,4,PLAUSIBLE,all developer tests pass,identical,7,0.09018480000000001,159,67,6,0,10,1462,94564
Math-5,Math,5,PLAUSIBLE,all developer tests pass,identical,6,0.0839724,203,98,1,1,12,1703,103107
Math-6,Math,6,PLAUSIBLE,all developer tests pass,different,47,0.8865294000000001,558,401,11,3,94,12964,2325452
Math-7,Math,7,PLAUSIBLE,all developer tests pass,same-files,14,0.3272396,295,180,8,4,28,9141,461143
Math-8,Math,8,PLAUSIBLE,all developer tests pass,same-files,10,0.10526020000000001,205,88,2,1,20,1645,189061
Math-9,Math,9,PLAUSIBLE,all developer tests pass,identical,7,0.09498920000000001,197,90,2,1,14,1301,132566
Math-10,Math,10,PLAUSIBLE,all developer tests pass,identical,7,0.11837960000000002,219,98,1,0,14,3129,136263
Math-11,Math,11,PLAUSIBLE,all developer tests pass,identical,6,0.08901700000000001,194,79,1,1,12,1142,110900
Math-12,Math,12,PLAUSIBLE,all developer tests pass,identical,11,0.19347360000000002,293,141,4,1,22,4292,283503
Math-13,Math,13,PLAUSIBLE,all developer tests pass,identical,8,0.10427980000000002,223,84,9,0,16,1830,153844
Math-14,Math,14,PLAUSIBLE,all developer tests pass,same-files,15,0.21522660000000002,233,108,10,5,28,3559,381898
Math-15,Math,15,PLAUSIBLE,all developer tests pass,same-files,12,0.1830778,272,122,5,2,24,5948,260619
Math-16,Math,16,PLAUSIBLE,all developer tests pass,same-files,51,1.1698734000000002,639,518,14,4,102,36593,2625522
Math-17,Math,17,PLAUSIBLE,all developer tests pass,same-files,14,0.16217680000000004,156,79,5,1,28,3007,306229
Math-18,Math,18,PLAUSIBLE,all developer tests pass,same-files,46,1.0676190000000003,788,700,26,38,92,33915,2282595
Math-19,Math,19,PLAUSIBLE,all developer tests pass,same-files,13,0.15122639999999998,276,200,5,0,26,2610,282682
Math-20,Math,20,PLAUSIBLE,all developer tests pass,same-files,11,0.15440479999999998,157,78,1,2,22,2582,249514
Math-21,Math,21,PLAUSIBLE,all developer tests pass,same-files,17,0.4301034000000001,331,254,6,6,34,17055,531722
Math-22,Math,22,PLAUSIBLE,all developer tests pass,same-files,16,0.20987580000000006,164,94,2,2,30,4512,367459
Math-23,Math,23,PLAUSIBLE,all developer tests pass,same-files,12,0.18178180000000002,171,98,4,5,22,4899,260464
Math-24,Math,24,PLAUSIBLE,all developer tests pass,same-files,9,0.1622344,182,107,3,1,18,4692,197607
Math-25,Math,25,PLAUSIBLE,all developer tests pass,same-files,12,0.175837,172,89,7,3,20,4449,239390
Math-26,Math,26,PLAUSIBLE,all developer tests pass,identical,11,0.13137939999999998,155,77,2,2,22,2671,223412
Math-27,Math,27,PLAUSIBLE,all developer tests pass,identical,12,0.1282782,155,76,1,1,24,2353,233326
Math-28,Math,28,PLAUSIBLE,all developer tests pass,same-files,7,0.125376,141,68,13,10,14,2587,149730
Math-29,Math,29,PLAUSIBLE,all developer tests pass,same-files,15,0.4080794,215,148,13,15,30,12850,524847
Math-30,Math,30,PLAUSIBLE,all developer tests pass,same-files,10,0.1404438,148,74,1,1,20,3267,208959
Math-31,Math,31,PLAUSIBLE,all developer tests pass,identical,6,0.13903059999999998,143,71,13,33,12,3918,131193
Math-32,Math,32,PLAUSIBLE,all developer tests pass,identical,11,0.23051820000000003,154,81,1,1,22,3735,328296
Math-33,Math,33,PLAUSIBLE,all developer tests pass,identical,25,0.4348574,266,191,1,1,48,10223,852102
Math-34,Math,34,PLAUSIBLE,all developer tests pass,identical,5,0.0753476,126,49,1,1,10,760,89103
Math-35,Math,35,PLAUSIBLE,all developer tests pass,identical,7,0.10483400000000001,115,50,2,2,14,986,147525
Math-36,Math,36,PLAUSIBLE,all developer tests pass,same-files,10,0.1291236,141,68,12,0,20,2450,209598
Math-37,Math,37,PLAUSIBLE,all developer tests pass,identical,9,0.17166840000000003,150,77,14,2,18,3866,223587
Math-38,Math,38,PLAUSIBLE,all developer tests pass,identical,16,0.3774872000000001,283,192,2,4,32,15149,500036
Math-39,Math,39,PLAUSIBLE,all developer tests pass,different,18,0.25899120000000003,156,89,10,3,34,4923,506026
Math-40,Math,40,PLAUSIBLE,all developer tests pass,same-files,83,2.980735800000002,1057,996,47,28,166,75947,8057039
Math-41,Math,41,PLAUSIBLE,all developer tests pass,identical,6,0.1161394,101,39,1,1,12,1021,129472
Math-42,Math,42,PLAUSIBLE,all developer tests pass,same-files,26,0.5714740000000001,285,226,4,2,52,15901,1095225
Math-43,Math,43,PLAUSIBLE,all developer tests pass,identical,7,0.1657946,105,44,3,3,14,1702,191888
Math-44,Math,44,PLAUSIBLE,all developer tests pass,same-files,10,0.241548,160,98,9,0,18,6716,274015
Math-45,Math,45,PLAUSIBLE,all developer tests pass,same-files,10,0.12134900000000001,134,55,5,0,20,2178,195285
Math-46,Math,46,PLAUSIBLE,all developer tests pass,same-files,15,0.2900434,267,167,3,8,30,8799,419777
Math-47,Math,47,PLAUSIBLE,all developer tests pass,same-files,14,0.1610266,253,156,2,2,28,2457,320838
Math-48,Math,48,PLAUSIBLE,all developer tests pass,identical,9,0.14892,211,111,3,0,14,4298,150895
Math-49,Math,49,PLAUSIBLE,all developer tests pass,identical,11,0.1455488,190,97,4,4,22,3608,224659
Math-50,Math,50,PLAUSIBLE,all developer tests pass,identical,23,0.40509059999999997,299,209,0,4,46,11627,712388
Math-51,Math,51,PLAUSIBLE,all developer tests pass,same-files,32,0.8422537999999999,522,419,12,1,58,29750,1453614
Math-52,Math,52,PLAUSIBLE,all developer tests pass,same-files,33,0.8108266,650,558,3,3,66,34141,1268603
Math-53,Math,53,PLAUSIBLE,all developer tests pass,identical,6,0.0752896,147,63,4,0,10,1041,86588
Math-54,Math,54,PLAUSIBLE,all developer tests pass,same-files,24,0.2485716,224,129,5,0,48,5357,556633
Math-55,Math,55,PLAUSIBLE,all developer tests pass,same-files,17,0.26668759999999997,250,158,22,1,32,9444,376823
Math-56,Math,56,PLAUSIBLE,all developer tests pass,identical,7,0.1268394,178,88,1,7,14,3062,144762
Math-57,Math,57,PLAUSIBLE,all developer tests pass,identical,6,0.1124362,166,77,1,1,10,1332,104391
Math-58,Math,58,PLAUSIBLE,all developer tests pass,same-files,10,0.1527898,181,87,2,2,20,2295,237544
Math-59,Math,59,PLAUSIBLE,all developer tests pass,identical,4,0.058539200000000007,235,58,1,1,8,606,63396
Math-60,Math,60,PLAUSIBLE,all developer tests pass,same-files,11,0.15179379999999998,165,86,1,2,22,3112,245694
Math-61,Math,61,PLAUSIBLE,all developer tests pass,same-files,13,0.1315438,168,85,3,2,26,2437,254369
Math-62,Math,62,PLAUSIBLE,all developer tests pass,same-files,32,0.6536837999999999,369,293,3,5,64,20378,1264024
Math-63,Math,63,PLAUSIBLE,all developer tests pass,same-files,11,0.14153800000000002,178,75,1,1,22,2400,238940
Math-64,Math,64,PLAUSIBLE,all developer tests pass,same-files,42,1.1677626,486,450,1,1,84,22858,2894063
Math-65,Math,65,PLAUSIBLE,all developer tests pass,same-files,9,0.1397648,89,41,1,1,18,2252,202789
Math-66,Math,66,TEST_FAIL,3 relevant test(s) still failing,,,,1832,1800,15,16,,,
Math-67,Math,67,PLAUSIBLE,all developer tests pass,same-files,58,1.4056289999999998,692,649,2,2,116,42340,3194355
Math-68,Math,68,PLAUSIBLE,all developer tests pass,same-files,93,4.840963600000001,1583,1543,12,10,186,126958,13237678
Math-69,Math,69,PLAUSIBLE,all developer tests pass,same-files,11,0.18948399999999999,86,52,3,5,22,3698,287910
Math-70,Math,70,PLAUSIBLE,all developer tests pass,identical,5,0.071571,56,22,1,1,10,1030,84645
Math-71,Math,71,PLAUSIBLE,all developer tests pass,same-files,41,0.9831272,319,282,4,0,80,22614,2162876
Math-72,Math,72,PLAUSIBLE,all developer tests pass,identical,10,0.1417,81,44,2,2,18,2887,200040
Math-73,Math,73,PLAUSIBLE,all developer tests pass,same-files,7,0.110373,77,36,6,2,14,2328,132120
Math-74,Math,74,PLAUSIBLE,all developer tests pass,identical,40,0.9293295999999999,424,383,7,4,80,19433,2160428
Math-75,Math,75,PLAUSIBLE,all developer tests pass,identical,9,0.1013414,76,32,1,1,18,1360,168367
Math-76,Math,76,PLAUSIBLE,all developer tests pass,same-files,35,1.2665289999999998,805,764,30,8,70,55421,1808090
Math-77,Math,77,PLAUSIBLE,all developer tests pass,same-files,12,0.13125699999999998,77,39,2,2,24,2127,247145
Math-78,Math,78,PLAUSIBLE,all developer tests pass,same-files,10,0.27672700000000006,176,135,14,9,20,11467,280435
Math-79,Math,79,PLAUSIBLE,all developer tests pass,identical,12,0.1498896,83,45,2,2,24,2661,261713
Math-80,Math,80,PLAUSIBLE,all developer tests pass,identical,39,1.3363126,523,482,1,1,78,42028,2632508
Math-81,Math,81,PLAUSIBLE,all developer tests pass,same-files,17,0.3942998000000001,267,216,1,1,34,15234,501109
Math-82,Math,82,PLAUSIBLE,all developer tests pass,identical,20,0.5164902000000001,378,333,1,1,38,13371,715391
Math-83,Math,83,PLAUSIBLE,all developer tests pass,identical,19,0.5298362,267,216,3,3,36,17852,686041
Math-84,Math,84,PLAUSIBLE,all developer tests pass,same-files,10,0.2783724,126,78,20,30,20,6288,291007
Math-85,Math,85,PLAUSIBLE,all developer tests pass,identical,5,0.096944,108,48,1,1,10,1836,95560
Math-86,Math,86,PLAUSIBLE,all developer tests pass,same-files,8,0.12028580000000001,83,39,3,0,16,1464,173509
Math-87,Math,87,PLAUSIBLE,all developer tests pass,identical,10,0.2206164,118,75,2,4,20,5979,262502
Math-88,Math,88,PLAUSIBLE,all developer tests pass,same-files,10,0.35952259999999997,195,151,2,1,20,15338,308163
Math-89,Math,89,PLAUSIBLE,all developer tests pass,same-files,6,0.0940338,48,20,5,1,10,976,99829
Math-90,Math,90,PLAUSIBLE,all developer tests pass,same-files,10,0.14868740000000003,93,55,8,5,20,4222,204662
Math-91,Math,91,PLAUSIBLE,all developer tests pass,identical,9,0.09557879999999999,64,29,2,2,18,1450,162839
Math-92,Math,92,PLAUSIBLE,all developer tests pass,same-files,9,0.13247040000000002,90,49,26,6,18,3596,177767
Math-93,Math,93,PLAUSIBLE,all developer tests pass,same-files,6,0.082566,73,28,3,0,12,1468,104235
Math-94,Math,94,PLAUSIBLE,all developer tests pass,same-files,21,0.2746506,275,236,1,1,42,8270,503158
Math-95,Math,95,PLAUSIBLE,all developer tests pass,same-files,6,0.0907702,62,29,4,0,12,1429,112391
Math-96,Math,96,PLAUSIBLE,all developer tests pass,same-files,9,0.14098480000000002,124,66,1,1,18,4458,172714
Math-97,Math,97,PLAUSIBLE,all developer tests pass,same-files,12,0.1515158,102,48,9,2,24,2780,267954
Math-98,Math,98,PLAUSIBLE,all developer tests pass,identical,7,0.0940996,94,46,2,2,14,1499,130863
Math-99,Math,99,PLAUSIBLE,all developer tests pass,same-files,11,0.20231880000000002,108,69,10,0,22,5579,274754
Math-100,Math,100,PLAUSIBLE,all developer tests pass,identical,9,0.1270406,80,41,3,3,18,2242,192273
Math-101,Math,101,PLAUSIBLE,all developer tests pass,same-files,5,0.08074160000000001,69,25,3,3,10,1102,90658
Math-102,Math,102,PLAUSIBLE,all developer tests pass,same-files,7,0.14436800000000002,71,29,17,0,14,1653,173550
Math-103,Math,103,PLAUSIBLE,all developer tests pass,same-files,9,0.10461920000000001,78,32,12,1,16,1686,154926
Math-104,Math,104,PLAUSIBLE,all developer tests pass,identical,14,0.23742180000000002,139,96,1,1,28,6843,360044
Math-105,Math,105,PLAUSIBLE,all developer tests pass,identical,8,0.08620080000000001,56,27,1,1,16,1263,140284
Math-106,Math,106,PLAUSIBLE,all developer tests pass,same-files,8,0.10599340000000002,77,34,15,3,14,2138,137502
Mockito-1,Mockito,1,PLAUSIBLE,all developer tests pass,same-files,6,0.126454,572,146,13,26,12,1777,140010
Mockito-2,Mockito,2,PLAUSIBLE,all developer tests pass,same-files,14,0.15545240000000002,558,238,4,0,26,2102,298637
Mockito-3,Mockito,3,PLAUSIBLE,all developer tests pass,same-files,10,0.2682258,626,209,15,3,20,8233,291724
Mockito-4,Mockito,4,PLAUSIBLE,all developer tests pass,same-files,11,0.1565494,568,196,3,3,22,2270,264377
Mockito-5,Mockito,5,PLAUSIBLE,all developer tests pass,same-files,14,0.15693720000000003,457,162,1,5,28,3088,297966
Mockito-6,Mockito,6,PLAUSIBLE,all developer tests pass,same-files,41,0.6629108000000001,737,361,23,23,82,12621,1738289
Mockito-7,Mockito,7,PLAUSIBLE,all developer tests pass,same-files,10,0.2328602,456,188,4,0,18,6178,260591
Mockito-8,Mockito,8,PLAUSIBLE,all developer tests pass,same-files,13,0.26580020000000004,515,221,7,0,26,7330,368856
Mockito-9,Mockito,9,PLAUSIBLE,all developer tests pass,same-files,14,0.16853840000000003,620,252,14,9,24,2434,297502
Mockito-10,Mockito,10,PLAUSIBLE,all developer tests pass,same-files,10,0.15245260000000002,541,188,11,7,20,3277,222753
Mockito-11,Mockito,11,PLAUSIBLE,all developer tests pass,same-files,7,0.0894402,512,193,4,1,12,1159,113401
Mockito-12,Mockito,12,PLAUSIBLE,all developer tests pass,same-files,7,0.10964800000000001,135,64,5,1,14,1302,150290
Mockito-13,Mockito,13,PLAUSIBLE,all developer tests pass,same-files,9,0.10989639999999999,187,75,5,3,18,1890,173227
Mockito-14,Mockito,14,PLAUSIBLE,all developer tests pass,different,48,1.3711832,677,570,61,8,90,44058,2822926
Mockito-15,Mockito,15,PLAUSIBLE,all developer tests pass,same-files,11,0.1195254,129,59,4,0,20,1970,199942
Mockito-16,Mockito,16,PLAUSIBLE,all developer tests pass,different,14,0.16258299999999998,170,80,7,2,28,3122,301995
Mockito-17,Mockito,17,PLAUSIBLE,all developer tests pass,different,8,0.10501680000000001,154,62,9,2,14,2296,133504
Mockito-18,Mockito,18,PLAUSIBLE,all developer tests pass,same-files,7,0.08947879999999998,490,120,2,0,14,969,129219
Mockito-19,Mockito,19,PLAUSIBLE,all developer tests pass,same-files,59,1.6031652000000005,1654,1256,35,9,116,40994,3954841
Mockito-20,Mockito,20,PLAUSIBLE,all developer tests pass,same-files,18,0.25395120000000004,648,257,4,2,28,4905,422696
Mockito-21,Mockito,21,PLAUSIBLE,all developer tests pass,same-files,5,0.07562300000000001,434,119,10,2,8,1441,67030
Mockito-22,Mockito,22,PLAUSIBLE,all developer tests pass,same-files,7,0.0779234,288,96,6,4,12,1155,104927
Mockito-23,Mockito,23,PLAUSIBLE,all developer tests pass,same-files,56,1.105969,650,446,36,11,112,20992,2948475
Mockito-24,Mockito,24,PLAUSIBLE,all developer tests pass,identical,7,0.108404,303,113,1,1,14,1341,149100
Mockito-25,Mockito,25,PLAUSIBLE,all developer tests pass,different,29,0.6360010000000001,488,298,38,6,50,14644,1211980
Mockito-26,Mockito,26,PLAUSIBLE,all developer tests pass,identical,5,0.090631,170,50,1,1,10,646,100510
Mockito-27,Mockito,27,PLAUSIBLE,all developer tests pass,same-files,9,0.12207000000000001,205,72,4,3,18,1916,184580
Mockito-28,Mockito,28,PLAUSIBLE,all developer tests pass,same-files,12,0.1340976,159,78,4,1,16,3079,167698
Mockito-29,Mockito,29,PLAUSIBLE,all developer tests pass,same-files,5,0.0667948,141,57,1,1,10,662,84459
Mockito-30,Mockito,30,PLAUSIBLE,all developer tests pass,same-files,16,0.18552320000000003,202,95,4,3,30,3747,340206
Mockito-31,Mockito,31,PLAUSIBLE,all developer tests pass,same-files,23,0.2858198,286,179,13,1,46,7052,592174
Mockito-32,Mockito,32,PLAUSIBLE,all developer tests pass,same-files,10,0.1107484,168,72,7,1,20,1981,190802
Mockito-33,Mockito,33,PLAUSIBLE,all developer tests pass,same-files,13,0.15908280000000002,191,86,12,4,26,2681,295209
Mockito-34,Mockito,34,PLAUSIBLE,all developer tests pass,same-files,8,0.10593179999999999,171,66,3,2,16,1442,162519
Mockito-35,Mockito,35,PLAUSIBLE,all developer tests pass,different,18,0.24600919999999998,195,118,12,5,36,4081,506126
Mockito-36,Mockito,36,PLAUSIBLE,all developer tests pass,same-files,22,0.2381638,184,101,4,0,44,3778,546074
Mockito-37,Mockito,37,PLAUSIBLE,all developer tests pass,same-files,16,0.1822202,150,84,11,1,32,2581,378876
Mockito-38,Mockito,38,PLAUSIBLE,all developer tests pass,same-files,6,0.09208220000000002,104,44,1,1,12,888,118316
Time-1,Time,1,PLAUSIBLE,all developer tests pass,different,21,0.251207,158,94,11,1,42,6975,489815
Time-2,Time,2,PLAUSIBLE,all developer tests pass,different,28,0.638354,323,269,10,3,56,22686,1011000
Time-3,Time,3,PLAUSIBLE,all developer tests pass,different,20,0.32065079999999985,134,94,18,16,40,6493,644769
Time-4,Time,4,PLAUSIBLE,all developer tests pass,same-files,15,0.1872544,91,53,1,2,30,3047,359167
Time-5,Time,5,PLAUSIBLE,all developer tests pass,same-files,10,0.16597399999999998,86,51,14,7,20,2749,250145
Time-6,Time,6,PLAUSIBLE,all developer tests pass,same-files,50,1.8488750000000003,801,738,25,0,100,64519,3489480
Time-7,Time,7,PLAUSIBLE,all developer tests pass,same-files,12,0.180477,97,57,1,1,22,3752,270195
Time-8,Time,8,PLAUSIBLE,all developer tests pass,identical,9,0.11642200000000001,91,47,5,2,18,2998,168375
Time-9,Time,9,PLAUSIBLE,all developer tests pass,same-files,8,0.09298300000000001,76,30,3,0,16,1461,146375
Time-10,Time,10,PLAUSIBLE,all developer tests pass,same-files,12,0.15531860000000003,93,57,3,1,24,3768,256298
Time-11,Time,11,PLAUSIBLE,all developer tests pass,identical,22,0.28306480000000006,116,83,5,4,44,4988,627424
Time-12,Time,12,PLAUSIBLE,all developer tests pass,same-files,17,0.304953,161,123,15,16,34,8639,500835
Time-13,Time,13,PLAUSIBLE,all developer tests pass,same-files,13,0.18329200000000004,102,64,17,1,26,5207,291885
Time-14,Time,14,PLAUSIBLE,all developer tests pass,same-files,22,0.5593698,263,218,10,1,44,18100,900039
Time-15,Time,15,PLAUSIBLE,all developer tests pass,identical,5,0.0744184,69,24,3,0,10,1146,84357
Time-16,Time,16,PLAUSIBLE,all developer tests pass,same-files,22,0.5331464000000001,253,211,3,2,44,17290,853447
Time-17,Time,17,PLAUSIBLE,all developer tests pass,same-files,13,0.18115779999999998,103,63,6,4,26,4767,285884
Time-18,Time,18,PLAUSIBLE,all developer tests pass,same-files,14,0.20358160000000003,110,72,28,4,28,5941,326218
Time-19,Time,19,PLAUSIBLE,all developer tests pass,identical,12,0.17539420000000003,122,78,1,1,24,5430,256396
Time-20,Time,20,PLAUSIBLE,all developer tests pass,same-files,7,0.08727439999999999,66,28,8,2,14,1573,122717
Time-22,Time,22,PLAUSIBLE,all developer tests pass,different,82,2.0178654,801,764,8,1,164,56681,4999987
Time-23,Time,23,PLAUSIBLE,all developer tests pass,same-files,22,0.28611060000000005,286,243,6,8,44,9027,521708
Time-24,Time,24,PLAUSIBLE,all developer tests pass,same-files,37,1.3328002000000005,759,724,18,1,74,52559,2307671
Time-25,Time,25,PLAUSIBLE,all developer tests pass,same-files,22,0.5321806,302,240,9,0,44,20523,790113
Time-26,Time,26,PLAUSIBLE,all developer tests pass,different,22,0.46191199999999993,168,122,12,3,44,9817,921915
Time-27,Time,27,PLAUSIBLE,all developer tests pass,same-files,53,0.9806834000000003,368,332,40,24,106,27046,2307472
