id,project,bug,verdict,note,similarity,num_turns,total_cost_usd,wallclock_s,agent_s,patch_added_lines,patch_removed_lines,input_tokens,output_tokens,cache_read_input_tokens
Lang-55,Lang,55,PLAUSIBLE,all developer tests pass,same-files,5,0.0777684,71,25,2,0,8,1045,69637
Lang-56,Lang,56,PLAUSIBLE,all developer tests pass,same-files,9,0.15415,70,38,2,1,18,1754,229315
Lang-57,Lang,57,PLAUSIBLE,all developer tests pass,same-files,5,0.10933780000000001,62,23,1,1,10,777,113119
Lang-58,Lang,58,PLAUSIBLE,all developer tests pass,same-files,7,0.09157800000000002,81,40,2,2,14,1691,126825
Lang-59,Lang,59,PLAUSIBLE,all developer tests pass,identical,5,0.0738082,54,20,1,1,10,1049,85171
Lang-60,Lang,60,PLAUSIBLE,all developer tests pass,same-files,9,0.09447020000000002,91,48,2,2,18,1346,159506
Lang-61,Lang,61,PLAUSIBLE,all developer tests pass,identical,8,0.09756299999999998,71,31,1,1,16,1478,151600
Lang-62,Lang,62,PLAUSIBLE,all developer tests pass,same-files,11,0.1299196,112,64,6,0,22,2802,216488
Lang-63,Lang,63,PLAUSIBLE,all developer tests pass,same-files,12,0.5662474,396,352,4,1,24,29455,406327
Lang-64,Lang,64,PLAUSIBLE,all developer tests pass,same-files,8,0.14718240000000002,76,39,21,0,14,1894,162182
Lang-65,Lang,65,PLAUSIBLE,all developer tests pass,same-files,21,0.624777,353,312,28,1,42,26296,796255
Math-1,Math,1,PLAUSIBLE,all developer tests pass,same-files,11,0.20385039999999993,191,106,6,0,22,5889,281727
Math-2,Math,2,PLAUSIBLE,all developer tests pass,same-files,18,0.259861,185,108,1,1,36,4953,514505
Math-3,Math,3,PLAUSIBLE,all developer tests pass,same-files,6,0.0858238,190,65,20,15,12,1550,106594
Math-4,Math,4,PLAUSIBLE,all developer tests pass,identical,8,0.09349220000000001,148,62,6,0,12,1421,114821
Math-5,Math,5,PLAUSIBLE,all developer tests pass,identical,7,0.07701779999999998,185,81,1,1,14,979,120289
Math-6,Math,6,PLAUSIBLE,all developer tests pass,same-files,50,1.206658,473,337,12,1,100,15190,3336515
Math-7,Math,7,PLAUSIBLE,all developer tests pass,same-files,15,0.3323228000000001,304,198,8,4,28,10917,444259
Math-8,Math,8,PLAUSIBLE,all developer tests pass,same-files,10,0.10754720000000001,188,89,2,2,20,1970,187531
Math-9,Math,9,PLAUSIBLE,all developer tests pass,identical,8,0.10290300000000002,196,87,2,1,16,1560,154945
Math-10,Math,10,PLAUSIBLE,all developer tests pass,identical,9,0.150779,221,116,1,0,18,4607,177740
Math-11,Math,11,PLAUSIBLE,all developer tests pass,identical,6,0.08848759999999999,193,82,1,1,12,1097,110828
Math-12,Math,12,PLAUSIBLE,all developer tests pass,identical,16,0.26326659999999996,277,143,4,1,32,5563,460803
Math-13,Math,13,PLAUSIBLE,all developer tests pass,identical,7,0.082788,213,88,9,0,14,1428,121255
Math-14,Math,14,PLAUSIBLE,all developer tests pass,same-files,17,0.19379060000000004,236,119,10,5,32,3338,386563
Math-15,Math,15,PLAUSIBLE,all developer tests pass,same-files,14,0.17709360000000002,245,119,2,1,28,4751,299483
Math-16,Math,16,PLAUSIBLE,all developer tests pass,same-files,15,0.22406519999999996,247,112,23,2,30,5533,392066
Math-17,Math,17,PLAUSIBLE,all developer tests pass,identical,14,0.157291,166,80,4,0,28,2636,301365
Math-18,Math,18,PLAUSIBLE,all developer tests pass,same-files,52,1.6718064000000001,1137,1058,69,116,104,62828,3241332
Math-19,Math,19,PLAUSIBLE,all developer tests pass,same-files,11,0.24825719999999998,201,106,5,0,22,2742,353586
Math-20,Math,20,PLAUSIBLE,all developer tests pass,same-files,9,0.1208416,136,51,1,2,18,2327,180718
Math-21,Math,21,PLAUSIBLE,all developer tests pass,same-files,22,0.45801580000000003,322,248,6,1,40,17126,662254
Math-22,Math,22,PLAUSIBLE,all developer tests pass,same-files,21,0.2998047999999999,237,154,4,1,42,8162,546104
Math-23,Math,23,PLAUSIBLE,all developer tests pass,same-files,11,0.192506,205,122,5,4,20,6201,240095
Math-24,Math,24,PLAUSIBLE,all developer tests pass,same-files,10,0.1745486,178,102,6,2,20,5193,224593
Math-25,Math,25,PLAUSIBLE,all developer tests pass,same-files,14,0.1901016,199,96,3,0,28,3778,332498
Math-26,Math,26,PLAUSIBLE,all developer tests pass,identical,10,0.1316158,176,82,2,2,20,3193,200909
Math-27,Math,27,PLAUSIBLE,all developer tests pass,identical,11,0.1227518,194,114,1,1,22,2008,213214
Math-28,Math,28,PLAUSIBLE,all developer tests pass,same-files,8,0.1257274,134,64,13,10,16,2172,169322
Math-29,Math,29,PLAUSIBLE,all developer tests pass,same-files,12,0.2000614,170,96,20,4,24,5584,296212
Math-30,Math,30,PLAUSIBLE,all developer tests pass,same-files,7,0.1277416,139,72,1,1,14,3014,139683
Math-31,Math,31,PLAUSIBLE,all developer tests pass,identical,5,0.1207154,132,62,13,33,10,2984,103362
Math-32,Math,32,PLAUSIBLE,all developer tests pass,same-files,12,0.2507492,184,109,12,4,24,6046,358631
Math-33,Math,33,PLAUSIBLE,all developer tests pass,identical,28,0.6003109999999998,341,267,1,1,56,15126,1166070
Math-34,Math,34,PLAUSIBLE,all developer tests pass,identical,6,0.0796394,123,52,1,1,12,794,106517
Math-35,Math,35,PLAUSIBLE,all developer tests pass,identical,7,0.1048164,126,52,2,2,14,1027,147087
Math-36,Math,36,PLAUSIBLE,all developer tests pass,same-files,10,0.1291422,141,68,10,0,20,2492,208126
Math-37,Math,37,PLAUSIBLE,all developer tests pass,identical,10,0.21130080000000004,162,101,14,2,20,5843,266174
Math-38,Math,38,PLAUSIBLE,all developer tests pass,identical,19,0.3269180000000001,238,158,2,4,38,9459,537845
Math-39,Math,39,PLAUSIBLE,all developer tests pass,different,26,0.3922596,211,151,10,3,52,11886,753283
Math-40,Math,40,PLAUSIBLE,all developer tests pass,identical,36,1.0209488,514,450,8,2,72,33618,1826609
Math-41,Math,41,PLAUSIBLE,all developer tests pass,identical,6,0.11644979999999999,103,37,1,1,12,1069,129284
Math-42,Math,42,PLAUSIBLE,all developer tests pass,identical,15,0.4600484000000001,296,238,4,2,30,17278,539242
Math-43,Math,43,PLAUSIBLE,all developer tests pass,identical,9,0.14887740000000002,104,52,3,3,18,2038,220717
Math-44,Math,44,PLAUSIBLE,all developer tests pass,same-files,14,0.3681894,253,196,8,0,28,10829,500807
Math-45,Math,45,PLAUSIBLE,all developer tests pass,same-files,13,0.1527514,130,61,4,0,26,2730,275492
Math-46,Math,46,PLAUSIBLE,all developer tests pass,same-files,17,0.30162140000000004,271,170,3,8,34,8415,484657
Math-47,Math,47,PLAUSIBLE,all developer tests pass,same-files,15,0.1720544,262,168,2,2,30,3032,342837
Math-48,Math,48,PLAUSIBLE,all developer tests pass,identical,10,0.1777006,218,123,3,0,18,4631,216858
Math-49,Math,49,PLAUSIBLE,all developer tests pass,identical,12,0.17292939999999998,208,118,4,4,24,4479,263052
Math-50,Math,50,PLAUSIBLE,all developer tests pass,identical,29,0.7194454000000001,560,462,0,4,54,27617,1085407
Math-51,Math,51,PLAUSIBLE,all developer tests pass,same-files,16,0.3616624,294,208,9,2,32,12747,485912
Math-52,Math,52,PLAUSIBLE,all developer tests pass,same-files,21,0.6359384000000001,430,342,74,71,42,29333,761407
Math-53,Math,53,PLAUSIBLE,all developer tests pass,identical,10,0.1349786,164,85,4,0,20,2178,207428
Math-54,Math,54,PLAUSIBLE,all developer tests pass,same-files,16,0.1826776,191,104,7,0,32,3830,349348
Math-55,Math,55,PLAUSIBLE,all developer tests pass,same-files,17,0.26196880000000006,317,230,12,3,34,6847,411079
Math-56,Math,56,PLAUSIBLE,all developer tests pass,identical,7,0.12801140000000003,172,85,1,7,14,2798,142992
Math-57,Math,57,PLAUSIBLE,all developer tests pass,identical,12,0.18716780000000002,192,113,1,1,22,4866,262434
Math-58,Math,58,PLAUSIBLE,all developer tests pass,identical,21,0.29105159999999997,228,140,1,1,42,6182,598973
Math-59,Math,59,PLAUSIBLE,all developer tests pass,identical,5,0.06384240000000001,234,69,1,1,10,712,81932
Math-60,Math,60,PLAUSIBLE,all developer tests pass,same-files,11,0.1380044,159,79,2,2,22,2388,238312
Math-61,Math,61,PLAUSIBLE,all developer tests pass,same-files,18,0.17699020000000001,181,99,3,3,36,3408,387891
Math-62,Math,62,PLAUSIBLE,all developer tests pass,same-files,84,3.9469825999999997,1671,1605,3,5,168,138244,8747803
Math-63,Math,63,PLAUSIBLE,all developer tests pass,same-files,11,0.1242744,180,85,1,1,22,1961,218892
Math-64,Math,64,PLAUSIBLE,all developer tests pass,same-files,47,1.1532134,317,285,4,1,94,22095,2958902
Math-65,Math,65,PLAUSIBLE,all developer tests pass,same-files,8,0.1320332,80,44,1,1,16,2276,172371
Math-66,Math,66,TEST_FAIL,3 relevant test(s) still failing,,83,4.774858600000001,1833,1801,6,16,162,166747,10744273
Math-67,Math,67,PLAUSIBLE,all developer tests pass,identical,59,1.8643261999999996,777,738,2,2,118,57761,4250746
Math-68,Math,68,PLAUSIBLE,all developer tests pass,same-files,36,0.9154345999999998,286,258,13,1,72,21904,2068103
Math-69,Math,69,PLAUSIBLE,all developer tests pass,same-files,14,0.1982466,94,62,9,4,28,4729,336303
Math-70,Math,70,PLAUSIBLE,all developer tests pass,identical,5,0.07208400000000001,60,24,1,1,10,1077,84620
Math-71,Math,71,PLAUSIBLE,all developer tests pass,same-files,42,1.2306758,468,433,4,0,84,35726,2638199
Math-72,Math,72,PLAUSIBLE,all developer tests pass,identical,9,0.1285486,74,43,2,2,18,1917,189623
Math-73,Math,73,PLAUSIBLE,all developer tests pass,same-files,8,0.134936,88,52,3,3,16,3341,162465
Math-74,Math,74,PLAUSIBLE,all developer tests pass,different,73,3.0451586,1171,1138,8,0,146,86622,7534853
Math-75,Math,75,PLAUSIBLE,all developer tests pass,identical,7,0.11278640000000001,57,25,1,1,14,1010,148957
Math-76,Math,76,PLAUSIBLE,all developer tests pass,same-files,65,2.5251306000000002,1093,1057,22,9,130,88164,5381123
Math-77,Math,77,PLAUSIBLE,all developer tests pass,same-files,16,0.172441,74,47,2,2,32,3213,348450
Math-78,Math,78,PLAUSIBLE,all developer tests pass,identical,11,0.2001526,112,83,12,1,22,5652,279753
Math-79,Math,79,PLAUSIBLE,all developer tests pass,same-files,25,0.32791780000000004,179,150,2,2,50,6821,697794
Math-80,Math,80,PLAUSIBLE,all developer tests pass,identical,47,1.9809198000000001,690,655,1,1,94,60105,4286234
Math-81,Math,81,PLAUSIBLE,all developer tests pass,same-files,20,0.5776782,303,276,1,1,40,17350,901261
Math-82,Math,82,PLAUSIBLE,all developer tests pass,identical,10,0.22527319999999998,104,73,1,1,20,5665,267156
Math-83,Math,83,PLAUSIBLE,all developer tests pass,identical,15,0.3680892,177,139,3,3,30,11663,509806
Math-84,Math,84,PLAUSIBLE,all developer tests pass,same-files,10,0.248088,126,82,20,30,14,6698,219265
Math-85,Math,85,PLAUSIBLE,all developer tests pass,identical,9,0.14015640000000001,86,42,1,1,18,2645,192762
Math-86,Math,86,PLAUSIBLE,all developer tests pass,identical,8,0.1284392,80,40,3,3,16,2042,175111
Math-87,Math,87,PLAUSIBLE,all developer tests pass,identical,10,0.23852799999999996,123,81,2,4,18,7124,241145
Math-88,Math,88,PLAUSIBLE,all developer tests pass,same-files,24,0.6564212,298,259,10,10,48,25077,1007241
Math-89,Math,89,PLAUSIBLE,all developer tests pass,same-files,6,0.0758508,62,25,5,1,10,879,88599
Math-90,Math,90,PLAUSIBLE,all developer tests pass,same-files,10,0.144307,96,56,6,3,20,3719,205290
Math-91,Math,91,PLAUSIBLE,all developer tests pass,identical,8,0.0891186,78,32,2,2,16,1412,140933
Math-92,Math,92,PLAUSIBLE,all developer tests pass,same-files,12,0.15105300000000002,95,62,26,6,24,3634,254785
Math-93,Math,93,PLAUSIBLE,all developer tests pass,same-files,8,0.1113626,86,42,3,0,16,2440,153578
Math-94,Math,94,PLAUSIBLE,all developer tests pass,same-files,31,0.33358780000000005,185,147,1,1,62,8815,764599
Math-95,Math,95,PLAUSIBLE,all developer tests pass,identical,8,0.10183880000000001,65,32,3,1,16,1675,152114
Math-96,Math,96,PLAUSIBLE,all developer tests pass,same-files,13,0.17191840000000003,111,78,5,2,26,4991,269792
Math-97,Math,97,PLAUSIBLE,all developer tests pass,same-files,7,0.10235660000000002,68,35,9,1,14,1624,138948
Math-98,Math,98,PLAUSIBLE,all developer tests pass,identical,8,0.09833599999999999,64,30,2,2,16,1458,151845
Math-99,Math,99,PLAUSIBLE,all developer tests pass,same-files,9,0.1824388,108,67,10,0,18,5225,214514
Math-100,Math,100,PLAUSIBLE,all developer tests pass,identical,8,0.10845199999999999,75,34,3,3,16,1868,157255
Math-101,Math,101,PLAUSIBLE,all developer tests pass,same-files,5,0.0789942,57,25,3,3,10,1110,89601
Math-102,Math,102,PLAUSIBLE,all developer tests pass,same-files,9,0.170701,84,43,17,0,18,2328,240790
Math-103,Math,103,PLAUSIBLE,all developer tests pass,different,8,0.1231778,79,46,2,2,12,3135,122639
Math-104,Math,104,PLAUSIBLE,all developer tests pass,identical,6,0.10035580000000001,67,29,1,1,12,1498,118759
Math-105,Math,105,PLAUSIBLE,all developer tests pass,identical,7,0.07968199999999999,57,27,1,1,14,1271,119805
Math-106,Math,106,PLAUSIBLE,all developer tests pass,same-files,9,0.10843860000000002,88,34,12,2,18,1875,171213
Mockito-1,Mockito,1,PLAUSIBLE,all developer tests pass,same-files,6,0.1253822,581,151,13,26,12,1717,139586
Mockito-2,Mockito,2,PLAUSIBLE,all developer tests pass,same-files,20,0.21232479999999998,537,216,4,0,34,2648,441544
Mockito-3,Mockito,3,PLAUSIBLE,all developer tests pass,same-files,16,0.330584,883,483,19,4,32,9547,488170
Mockito-4,Mockito,4,PLAUSIBLE,all developer tests pass,same-files,16,0.21577040000000003,618,276,4,3,32,3125,423762
Mockito-5,Mockito,5,PLAUSIBLE,all developer tests pass,identical,12,0.1544074,482,190,1,1,24,3452,253507
Mockito-6,Mockito,6,PLAUSIBLE,all developer tests pass,same-files,46,0.8328894,931,595,881,881,92,18486,2118127
Mockito-7,Mockito,7,PLAUSIBLE,all developer tests pass,identical,10,0.26546519999999996,522,231,1,0,18,8165,277416
Mockito-8,Mockito,8,PLAUSIBLE,all developer tests pass,same-files,11,0.2410454,519,221,5,1,22,6113,313437
Mockito-9,Mockito,9,PLAUSIBLE,all developer tests pass,same-files,26,0.35951799999999995,762,389,14,9,50,6062,819340
Mockito-10,Mockito,10,PLAUSIBLE,all developer tests pass,same-files,13,0.1731688,552,196,10,6,26,3354,300699
Mockito-11,Mockito,11,PLAUSIBLE,all developer tests pass,same-files,9,0.10026020000000001,544,208,4,1,16,1264,157231
Mockito-12,Mockito,12,PLAUSIBLE,all developer tests pass,same-files,6,0.1021448,126,44,6,1,12,1137,125724
Mockito-13,Mockito,13,PLAUSIBLE,all developer tests pass,same-files,10,0.1304832,178,79,5,3,20,2546,201321
Mockito-14,Mockito,14,PLAUSIBLE,all developer tests pass,same-files,26,0.3041092,225,127,12,4,52,6424,695056
Mockito-15,Mockito,15,PLAUSIBLE,all developer tests pass,identical,12,0.1402988,150,70,3,0,24,2053,253759
Mockito-16,Mockito,16,PLAUSIBLE,all developer tests pass,different,11,0.1367374,184,95,6,2,22,2969,217847
Mockito-17,Mockito,17,PLAUSIBLE,all developer tests pass,different,19,0.21564860000000002,197,111,20,2,38,4628,437878
Mockito-18,Mockito,18,PLAUSIBLE,all developer tests pass,same-files,6,0.083466,541,130,2,0,12,830,110605
Mockito-19,Mockito,19,PLAUSIBLE,all developer tests pass,same-files,19,0.37796680000000005,679,317,29,8,38,12710,593394
Mockito-20,Mockito,20,PLAUSIBLE,all developer tests pass,same-files,62,1.1489066,1037,716,8,1,124,16892,3452703
Mockito-21,Mockito,21,PLAUSIBLE,all developer tests pass,same-files,10,0.1372874,527,282,9,2,18,3353,176877
Mockito-22,Mockito,22,PLAUSIBLE,all developer tests pass,same-files,5,0.1000758,225,57,7,5,8,781,55929
Mockito-23,Mockito,23,PLAUSIBLE,all developer tests pass,different,41,0.7517932,550,359,39,13,82,15183,1791716
Mockito-24,Mockito,24,PLAUSIBLE,all developer tests pass,identical,8,0.1082668,302,114,1,1,16,1501,162174
Mockito-25,Mockito,25,PLAUSIBLE,all developer tests pass,same-files,27,0.6393052000000001,484,324,31,8,54,13760,1312996
Mockito-26,Mockito,26,PLAUSIBLE,all developer tests pass,identical,7,0.11317959999999999,205,63,1,1,14,981,151608
Mockito-27,Mockito,27,PLAUSIBLE,all developer tests pass,same-files,11,0.13608240000000002,193,86,2,2,22,2317,228292
Mockito-28,Mockito,28,PLAUSIBLE,all developer tests pass,same-files,11,0.15095820000000001,163,94,4,1,22,3822,225991
Mockito-29,Mockito,29,PLAUSIBLE,all developer tests pass,same-files,6,0.07144660000000001,136,53,1,1,12,722,103568
Mockito-30,Mockito,30,PLAUSIBLE,all developer tests pass,same-files,16,0.18245419999999998,213,103,3,2,32,3903,354076
Mockito-31,Mockito,31,PLAUSIBLE,all developer tests pass,same-files,12,0.1460448,198,95,13,1,24,3382,246469
Mockito-32,Mockito,32,PLAUSIBLE,all developer tests pass,same-files,19,0.20286879999999996,186,81,7,1,38,3345,441289
Mockito-33,Mockito,33,PLAUSIBLE,all developer tests pass,same-files,19,0.2543556,215,124,9,4,38,4877,515083
Mockito-34,Mockito,34,PLAUSIBLE,all developer tests pass,identical,5,0.081474,131,42,1,1,10,1037,91490
Mockito-35,Mockito,35,PLAUSIBLE,all developer tests pass,different,30,0.46033560000000007,261,177,12,5,60,8129,1058748
Mockito-36,Mockito,36,PLAUSIBLE,all developer tests pass,same-files,14,0.1861954,181,83,4,0,28,2871,350932
Mockito-37,Mockito,37,PLAUSIBLE,all developer tests pass,different,17,0.2218012,169,102,14,1,34,3662,446901
Mockito-38,Mockito,38,PLAUSIBLE,all developer tests pass,same-files,5,0.0785584,103,35,1,1,10,785,92152
Time-1,Time,1,PLAUSIBLE,all developer tests pass,different,38,0.5195626,380,325,5,0,76,14692,1140478
Time-2,Time,2,PLAUSIBLE,all developer tests pass,different,21,0.4048762000000001,232,177,9,1,42,13814,646226
Time-3,Time,3,PLAUSIBLE,all developer tests pass,different,34,0.5003554000000001,198,157,4,14,68,9375,1240797
Time-4,Time,4,PLAUSIBLE,all developer tests pass,same-files,13,0.1762896,86,52,1,2,26,3121,310038
Time-5,Time,5,PLAUSIBLE,all developer tests pass,same-files,11,0.1831064,108,66,14,7,22,3286,285472
Time-6,Time,6,PLAUSIBLE,all developer tests pass,same-files,77,2.5423603999999993,920,874,21,0,154,73303,6263562
Time-7,Time,7,PLAUSIBLE,all developer tests pass,same-files,13,0.26771280000000003,129,83,1,1,26,5287,426044
Time-8,Time,8,PLAUSIBLE,all developer tests pass,identical,9,0.13391440000000002,108,60,5,2,18,3925,166807
Time-9,Time,9,PLAUSIBLE,all developer tests pass,same-files,6,0.0754116,72,28,3,0,12,1052,102678
Time-10,Time,10,PLAUSIBLE,all developer tests pass,same-files,20,0.2796798,153,119,5,1,40,8506,508144
Time-11,Time,11,PLAUSIBLE,all developer tests pass,same-files,16,0.2068724,106,75,6,4,32,4289,383122
Time-12,Time,12,PLAUSIBLE,all developer tests pass,same-files,27,0.5441834000000001,245,206,12,20,54,17755,988452
Time-13,Time,13,PLAUSIBLE,all developer tests pass,same-files,17,0.2629412,138,104,7,1,34,8417,420956
Time-15,Time,15,PLAUSIBLE,all developer tests pass,identical,6,0.0716882,78,31,3,0,10,1029,84731
Time-16,Time,16,PLAUSIBLE,all developer tests pass,same-files,8,0.1447666,71,31,3,2,16,1733,195063
Time-17,Time,17,PLAUSIBLE,all developer tests pass,same-files,15,0.28481419999999996,164,123,13,10,30,9863,386256
Time-18,Time,18,PLAUSIBLE,all developer tests pass,same-files,11,0.1361408,87,46,24,2,22,3157,221364
Time-19,Time,19,PLAUSIBLE,all developer tests pass,same-files,13,0.1740362,120,74,1,1,26,5177,280656
Time-20,Time,20,PLAUSIBLE,all developer tests pass,same-files,8,0.09738999999999999,74,36,8,2,16,1959,144820
Time-22,Time,22,PLAUSIBLE,all developer tests pass,different,61,1.6576732000000003,752,715,11,1,122,54662,3603636
Time-23,Time,23,PLAUSIBLE,all developer tests pass,identical,12,0.165917,93,52,9,8,24,3921,257185
Time-24,Time,24,PLAUSIBLE,all developer tests pass,identical,24,0.5592404000000001,277,243,5,0,48,18034,953422
Time-25,Time,25,PLAUSIBLE,all developer tests pass,same-files,19,0.4594595999999999,246,206,14,0,38,16478,673253
Time-26,Time,26,PLAUSIBLE,all developer tests pass,different,17,0.267523,135,94,11,2,34,5946,481695
Time-27,Time,27,PLAUSIBLE,all developer tests pass,same-files,29,0.5731746000000001,282,249,6,0,58,19514,998488
